id,age00,education,marital,gender,ethnic,industry,income00
18728,41.338,16,0,1,1,1,34603.0
18729,44.485,17,1,1,0,3,47540.0
18730,35.522,14,0,0,2,1,34610.0
18731,54.402,14,0,1,2,7,94585.0
18732,37.299,16,1,0,2,2,38442.0
18733,34.579,12,0,0,2,7,91792.0
18734,51.5,16,1,0,0,3,62293.0
18735,34.29,11,1,0,1,2,49250.0
18736,35.449,9,0,1,1,2,40622.0
18737,57.189,17,0,0,2,6,69549.0
18738,48.76,16,0,0,2,7,123732.0
18739,52.221,16,1,1,2,5,59521.0
18740,31.7,16,1,0,0,1,34126.0
18741,49.313,12,1,0,0,3,54921.0
18742,55.827,16,1,0,2,5,67410.0
18743,55.759,14,2,1,1,7,143218.0
18744,56.666,18,1,0,1,1,27966.0
18745,47.083,12,1,0,2,6,94394.0
18746,31.052,14,0,0,1,6,122420.0
18747,49.266,20,0,1,0,1,42638.0
18748,45.624,19,1,0,0,6,103961.0
18749,51.61,16,1,0,1,0,31099.0
18750,48.985,14,1,0,1,1,26729.0
18751,44.657,12,2,0,2,5,86677.0
18752,48.608,11,1,0,1,1,40041.0
18753,53.693,10,1,1,1,6,93614.0
18754,50.523,16,1,0,1,7,116707.0
18755,47.539,20,1,1,2,6,88018.0
18756,41.592,16,1,0,0,5,72918.0
18757,58.484,12,0,0,2,2,51878.0
18758,37.723,13,2,0,1,3,40074.0
18759,38.251,21,0,0,2,7,125970.0
18760,40.694,12,1,1,0,1,40417.0
18761,53.557,12,1,0,0,3,65838.0
18762,30.752,16,1,1,1,4,80561.0
18763,46.221,16,1,0,2,1,32670.0
18764,34.228,20,1,0,1,3,50879.0
18765,43.344,16,1,0,1,0,24208.0
18766,35.602,18,0,0,0,5,77599.0
18767,44.043,20,1,0,0,3,48213.0
18768,48.402,16,2,0,0,1,40006.0
18769,40.159,16,2,0,0,2,41705.0
18770,50.751,17,1,0,1,6,92407.0
18771,33.346,16,1,1,0,3,56957.0
18772,36.49,12,0,1,0,2,52638.0
18773,36.304,14,1,0,0,6,88602.0
18774,44.975,17,2,1,0,1,39898.0
18775,33.663,12,0,0,1,1,33946.0
18776,48.046,16,1,1,2,5,51646.0
18777,44.561,16,0,1,1,3,42230.0
18778,39.714,16,1,0,2,1,39801.0
18779,55.006,12,2,1,2,7,100302.0
18780,36.311,12,0,0,0,2,47828.0
18781,46.633,13,2,1,0,6,92421.0
18782,47.957,20,1,1,2,2,40971.0
18783,44.168,12,2,1,2,5,54101.0
18784,43.197,16,0,0,0,2,42631.0
18785,33.562,16,2,0,2,3,65438.0
18786,39.675,12,0,0,0,3,46622.0
18787,54.821,16,1,0,1,0,21137.0
18788,52.34,14,1,1,2,5,48214.0
18789,52.138,12,1,0,1,1,35851.0
18790,55.802,16,0,1,2,3,53615.0
18791,49.995,16,1,0,0,5,49289.0
18792,41.888,12,1,0,2,0,34448.0
18793,39.709,18,1,1,0,2,41747.0
18794,43.108,16,1,0,0,3,62065.0
18795,41.723,12,1,1,0,6,96996.0
18796,42.018,16,1,0,0,3,63007.0
18797,56.967,16,1,0,1,1,36318.0
18798,55.141,17,1,0,2,5,56995.0
18799,59.144,14,2,1,2,7,103538.0
18800,38.727,14,0,1,0,5,83891.0
18801,53.531,17,1,1,2,7,111456.0
18802,46.321,16,1,0,2,6,117560.0
18803,30.314,17,1,0,0,2,37829.0
18804,32.937,20,1,1,1,6,72867.0
18805,34.523,12,1,0,0,2,42042.0
18806,57.499,16,3,0,0,3,55110.0
18807,46.188,16,1,0,1,3,44419.0
18808,46.873,12,0,0,0,1,40946.0
18809,37.139,14,1,0,1,3,41787.0
18810,56.115,16,3,1,2,1,39067.0
18811,57.704,14,0,0,2,6,69872.0
18812,33.225,12,1,1,1,2,54018.0
18813,56.88,12,0,1,0,2,45687.0
18814,42.395,16,0,1,0,4,66942.0
18815,44.417,20,1,1,0,4,81642.0
18816,51.242,16,2,0,2,1,32980.0
18817,40.222,12,2,0,0,3,64686.0
18818,57.492,16,2,1,1,4,65102.0
18819,30.644,16,1,0,0,3,49903.0
18820,34.598,12,1,0,2,0,27550.0
18821,59.883,19,1,1,2,2,44906.0
18822,43.869,20,1,1,2,7,127418.0
18823,45.003,13,1,0,2,1,39576.0
18824,31.088,16,3,1,2,7,134232.0
18825,38.123,18,3,0,0,1,30196.0
18826,57.785,14,0,1,2,7,154450.0
18827,50.949,17,1,0,2,5,73585.0
18828,54.33,13,1,0,1,3,69862.0
18829,30.728,20,1,1,0,6,86050.0
18830,40.38,16,0,0,1,6,73273.0
18831,43.368,16,0,0,1,6,92605.0
18832,45.877,11,3,1,1,4,63646.0
18833,30.05,16,1,1,0,2,35801.0
18834,34.757,16,1,0,1,1,35684.0
18835,54.156,19,1,0,1,0,29148.0
18836,49.532,21,0,0,1,6,89716.0
18837,32.44,17,1,1,1,4,71336.0
18838,51.063,12,0,0,1,1,45296.0
18839,48.511,16,0,0,0,1,34897.0
18840,50.29,16,1,1,0,1,40125.0
18841,43.493,16,1,0,2,5,45893.0
18842,30.623,14,0,0,1,3,48966.0
18843,50.204,18,1,1,1,4,74951.0
18844,42.552,16,1,1,0,4,55194.0
18845,55.131,12,2,1,0,5,82715.0
18846,35.299,16,0,1,1,4,46903.0
18847,45.584,16,0,1,1,3,55288.0
18848,46.825,12,1,0,0,1,45695.0
18849,50.96,17,1,0,0,6,98886.0
18850,36.099,18,1,0,0,2,45275.0
18851,57.304,20,0,0,2,1,41500.0
18852,56.201,12,1,0,2,7,127690.0
18853,35.768,16,2,1,2,7,134091.0
18854,36.78,16,1,1,2,6,104742.0
18855,32.981,12,2,1,1,4,57744.0
18856,38.715,16,1,0,0,3,57602.0
18857,46.609,12,1,1,0,6,97366.0
18858,44.203,13,2,0,1,1,31426.0
18859,46.866,12,2,0,0,5,48613.0
18860,43.738,16,1,0,0,7,122802.0
18861,34.39,16,1,1,1,6,104637.0
18862,59.399,16,0,0,1,4,47000.0
18863,48.117,18,0,1,0,4,61488.0
18864,32.683,16,1,0,2,1,30686.0
18865,35.687,16,1,1,2,6,112750.0
18866,31.738,8,0,0,1,5,59136.0
18867,33.588,16,2,1,2,0,24778.0
18868,48.852,13,1,0,2,0,30504.0
18869,53.548,12,0,0,1,0,34446.0
18870,49.418,16,1,1,0,0,22519.0
18871,30.664,13,1,1,0,6,83026.0
18872,44.476,16,1,1,2,7,130209.0
18873,41.407,16,1,1,0,4,52572.0
18874,33.162,14,1,1,1,3,41403.0
18875,31.821,12,1,1,0,1,33030.0
18876,40.549,12,0,1,1,0,32791.0
18877,44.909,17,0,1,2,6,98782.0
18878,48.601,14,1,1,2,7,102341.0
18879,53.672,14,1,0,2,6,79393.0
18880,55.09,9,1,0,0,1,37121.0
18881,31.471,16,1,1,0,4,73238.0
18882,37.87,14,2,1,0,1,44760.0
18883,30.638,8,0,1,2,6,106837.0
18884,42.032,13,0,0,2,7,74161.0
18885,37.315,14,2,0,2,3,55384.0
18886,37.325,16,0,1,0,5,58525.0
18887,45.781,14,1,0,2,7,122977.0
18888,37.022,0,0,0,1,3,51805.0
18889,46.429,14,1,1,1,2,45856.0
18890,38.442,10,0,0,0,2,37901.0
18891,38.082,16,1,1,1,4,60611.0
18892,53.114,21,1,1,1,3,55383.0
18893,47.919,16,1,1,2,6,96454.0
18894,59.913,11,2,1,2,6,95405.0
18895,46.918,14,0,1,1,1,35235.0
18896,49.324,10,1,0,1,1,38779.0
18897,51.036,12,0,1,2,1,34304.0
18898,33.07,13,1,1,1,1,32461.0
18899,50.416,14,2,1,0,4,61075.0
18900,39.4,18,0,0,1,2,52813.0
18901,56.22,12,1,0,1,5,72097.0
18902,41.736,16,1,0,1,1,33550.0
18903,56.58,13,0,1,1,7,119692.0
18904,49.272,14,1,1,0,4,63162.0
18905,47.08,17,0,0,2,1,36661.0
18906,46.904,14,2,0,1,0,27748.0
18907,53.735,18,1,1,1,1,30347.0
18908,45.552,12,1,1,2,0,35505.0
18909,41.323,18,1,1,0,5,71341.0
18910,59.845,14,1,0,2,6,93081.0
18911,51.024,16,0,1,0,6,65459.0
18912,53.467,16,0,1,2,2,41552.0
18913,48.163,17,1,0,2,1,26700.0
18914,49.485,12,2,0,1,3,44144.0
18915,55.931,17,1,1,2,2,37940.0
18916,54.566,12,1,0,0,7,90657.0
18917,54.084,16,2,0,0,5,55464.0
18918,43.207,12,2,1,2,5,56221.0
18919,42.536,16,0,0,0,1,35824.0
18920,39.2,16,1,0,1,3,59063.0
18921,57.935,12,0,0,1,1,37916.0
18922,59.659,8,1,0,1,3,53695.0
18923,33.778,19,1,1,0,1,33637.0
18924,35.139,14,0,0,0,3,57116.0
18925,32.899,12,1,1,2,5,49296.0
18926,34.283,13,0,1,1,3,48193.0
18927,49.033,12,1,1,1,4,63296.0
18928,48.62,17,0,1,0,4,52678.0
18929,33.487,18,0,0,1,0,23887.0
18930,55.186,20,0,1,1,4,57263.0
18931,36.57,16,0,0,0,3,44741.0
18932,31.874,18,1,0,0,0,25243.0
18933,38.625,18,0,0,1,0,28084.0
18934,37.349,12,1,0,0,5,71984.0
18935,39.342,16,1,1,2,5,56248.0
18936,53.816,16,0,0,1,3,45010.0
18937,38.358,0,2,1,0,6,107500.0
18938,39.02,17,1,0,2,6,129644.0
18939,40.07,14,0,1,2,5,82973.0
18940,30.238,19,3,1,1,4,60437.0
18941,46.754,18,1,1,1,5,89349.0
18942,35.406,16,0,1,0,3,53162.0
18943,54.1,18,0,0,0,0,26157.0
18944,31.005,14,1,0,0,3,43794.0
18945,55.472,16,1,0,0,1,36491.0
18946,46.295,14,1,1,2,6,128784.0
18947,53.133,16,0,1,2,1,28707.0
18948,31.822,16,3,0,2,6,120332.0
18949,58.493,11,0,1,0,7,120636.0
18950,32.943,14,1,0,0,2,38023.0
18951,50.711,16,0,1,2,0,26872.0
18952,49.778,17,1,1,2,6,80044.0
18953,54.717,18,1,0,2,2,36371.0
18954,38.123,12,1,1,0,3,56375.0
18955,55.664,18,2,1,2,7,123502.0
18956,50.203,18,0,0,2,7,121216.0
18957,39.766,12,2,1,1,3,42702.0
18958,53.15,16,1,1,0,1,38068.0
18959,38.828,12,1,1,0,3,64219.0
18960,41.44,17,1,1,0,1,34017.0
18961,52.873,17,0,0,2,6,99912.0
18962,55.989,17,0,0,1,0,22955.0
18963,54.513,14,1,1,2,6,62514.0
18964,36.6,19,1,1,1,2,45379.0
18965,48.044,16,1,0,0,3,51973.0
18966,39.682,18,2,1,0,2,43586.0
18967,43.032,12,1,1,2,5,75430.0
18968,49.494,12,1,1,2,2,50625.0
18969,41.53,16,2,1,1,0,24686.0
18970,58.678,17,1,0,1,1,33996.0
18971,41.04,16,1,0,2,5,66921.0
18972,43.252,16,1,0,2,5,43572.0
18973,52.756,16,1,0,1,4,49967.0
18974,31.552,17,1,1,2,6,117513.0
18975,58.887,16,1,1,0,3,62710.0
18976,48.016,12,1,0,0,1,28647.0
18977,48.551,16,2,0,2,6,94003.0
18978,42.13,14,0,1,1,1,31279.0
18979,34.137,12,1,1,2,5,79179.0
18980,47.678,14,1,0,1,2,35500.0
18981,50.226,12,0,0,0,3,59198.0
18982,52.27,17,1,0,0,2,37808.0
18983,34.987,12,1,1,1,2,43962.0
18984,42.754,18,1,0,1,0,24004.0
18985,39.168,12,0,0,1,1,30384.0
18986,48.449,17,1,1,2,6,87286.0
18987,45.5,18,1,1,2,3,52166.0
18988,38.116,16,1,1,2,6,100617.0
18989,59.68,19,1,0,1,3,60419.0
18990,50.807,20,2,1,1,7,120895.0
18991,38.412,16,1,0,2,2,39623.0
18992,44.138,16,2,1,2,3,53023.0
18993,52.065,14,1,1,0,1,33829.0
18994,34.681,16,0,1,2,7,88641.0
18995,35.457,19,0,1,2,5,83059.0
18996,44.837,12,1,1,1,0,25281.0
18997,32.908,12,0,1,0,5,84484.0
18998,50.91,16,0,1,1,4,70173.0
18999,45.811,12,0,0,1,2,53077.0
19000,51.806,18,1,1,0,6,100531.0
19001,58.059,12,2,0,1,1,38392.0
19002,48.99,11,1,0,1,0,27788.0
19003,48.047,9,1,0,0,7,134953.0
19004,47.708,12,0,1,1,4,64554.0
19005,42.475,14,1,1,2,7,107331.0
19006,34.427,16,1,1,1,5,84190.0
19007,43.923,9,1,0,1,3,51687.0
19008,54.294,16,1,1,1,4,46011.0
19009,34.417,16,0,1,0,6,102297.0
19010,45.115,18,1,0,2,3,61919.0
19011,49.662,16,2,1,0,3,45709.0
19012,36.856,16,1,1,2,6,98637.0
19013,49.701,13,1,0,0,1,39316.0
19014,39.62,12,3,0,0,5,79195.0
19015,36.469,16,0,1,0,3,63170.0
19016,41.939,16,1,1,0,3,65289.0
19017,44.5,16,0,1,1,4,71395.0
19018,40.812,16,2,0,0,5,65116.0
19019,57.102,12,1,1,0,2,43954.0
19020,37.763,20,1,0,0,3,66482.0
19021,45.81,18,1,0,1,3,51230.0
19022,34.755,12,1,0,0,1,33632.0
19023,53.248,16,0,1,1,0,22819.0
19024,54.238,12,0,1,0,2,43032.0
19025,53.821,11,2,1,1,4,69374.0
19026,41.673,12,1,1,1,1,32591.0
19027,52.545,16,2,1,0,3,50587.0
19028,33.31,16,1,1,1,4,71885.0
19029,30.222,16,1,1,0,6,75340.0
19030,54.343,18,3,0,2,6,85996.0
19031,56.649,14,0,1,1,2,40119.0
19032,38.773,12,0,0,2,1,42238.0
19033,30.93,16,1,0,2,6,102834.0
19034,38.83,14,0,0,2,3,51053.0
19035,43.373,14,1,0,1,2,37544.0
19036,35.776,16,1,0,2,2,39207.0
19037,37.833,21,0,1,0,5,81432.0
19038,58.177,16,0,0,0,5,64570.0
19039,45.811,16,2,0,0,3,60860.0
19040,38.678,16,0,1,2,1,32848.0
19041,37.888,13,1,1,1,4,61711.0
19042,46.453,16,1,0,1,5,70213.0
19043,34.17,13,0,1,2,1,34695.0
19044,35.575,20,1,1,2,6,87515.0
19045,39.698,11,2,1,1,4,59982.0
19046,59.419,13,1,0,0,2,37340.0
19047,33.393,12,1,1,0,4,79819.0
19048,44.274,14,0,0,0,3,53275.0
19049,56.409,9,1,0,0,1,35603.0
19050,47.062,14,1,1,2,7,105276.0
19051,48.993,18,0,0,2,6,82494.0
19052,35.801,18,1,0,0,1,39272.0
19053,42.857,16,1,0,2,1,33911.0
19054,43.904,21,1,1,2,2,46789.0
19055,45.615,12,1,0,0,6,96803.0
19056,54.036,14,0,1,1,3,57108.0
19057,51.738,12,1,1,0,5,47759.0
19058,43.078,12,1,1,0,3,58491.0
19059,41.603,17,2,0,2,2,45131.0
19060,51.114,17,0,0,2,6,96580.0
19061,30.585,16,1,0,2,5,58903.0
19062,51.574,20,1,0,2,5,63030.0
19063,38.772,14,0,0,2,1,36317.0
19064,31.222,12,1,1,2,6,111124.0
19065,31.321,17,0,1,1,4,68349.0
19066,41.162,18,0,1,0,4,73236.0
19067,34.001,14,2,1,2,2,46574.0
19068,35.89,12,2,0,2,2,36401.0
19069,52.996,16,1,1,1,5,71784.0
19070,36.143,22,0,1,0,1,31668.0
19071,41.97,16,0,1,2,2,50466.0
19072,41.313,21,0,1,1,3,59431.0
19073,34.62,16,0,1,1,1,29035.0
19074,44.787,12,1,1,1,4,78676.0
19075,51.039,17,1,1,0,3,45345.0
19076,46.382,16,1,1,2,1,43322.0
19077,33.148,13,0,0,1,3,58186.0
19078,38.924,12,1,0,1,5,73788.0
19079,48.145,16,1,1,2,1,40125.0
19080,33.78,16,0,0,1,0,24441.0
19081,47.728,13,0,1,1,0,27793.0
19082,46.139,18,1,0,2,5,76358.0
19083,45.53,16,1,0,1,0,28241.0
19084,36.466,12,2,1,2,3,48400.0
19085,51.993,18,1,0,0,2,54771.0
19086,48.58,12,1,0,1,0,31506.0
19087,45.818,18,1,0,0,7,109939.0
19088,32.755,16,0,1,2,7,96537.0
19089,44.547,12,1,1,2,6,98759.0
19090,43.369,18,0,1,2,5,83244.0
19091,47.372,12,2,1,1,6,78947.0
19092,38.623,18,2,0,0,3,47417.0
19093,50.158,12,2,1,2,7,87564.0
19094,55.053,16,1,1,2,2,35960.0
19095,51.779,13,1,0,1,5,62148.0
19096,41.394,17,2,1,0,6,88507.0
19097,38.707,8,1,1,0,1,37920.0
19098,38.437,14,0,1,2,0,28765.0
19099,43.934,17,0,0,1,3,46345.0
19100,54.733,14,0,0,1,7,103983.0
19101,48.677,17,1,1,0,1,33986.0
19102,42.205,8,0,0,1,1,29525.0
19103,44.446,12,2,1,1,7,143509.0
19104,40.317,16,1,1,1,4,54086.0
19105,38.334,14,1,1,1,1,32073.0
19106,38.217,14,0,0,1,2,52871.0
19107,44.7,16,1,0,2,1,37355.0
19108,32.73,19,0,1,0,6,78659.0
19109,36.07,14,1,1,2,6,125109.0
19110,33.027,12,1,1,1,3,46364.0
19111,48.016,11,1,1,2,5,71617.0
19112,53.135,21,2,1,1,0,33337.0
19113,51.01,13,0,1,1,2,40625.0
19114,39.868,17,0,0,1,2,48984.0
19115,44.834,12,1,1,0,4,63029.0
19116,38.841,12,2,0,0,5,80941.0
19117,44.459,13,1,0,0,2,46795.0
19118,42.772,16,1,0,1,5,72397.0
19119,56.277,18,0,0,0,7,80085.0
19120,47.768,8,1,1,0,4,58654.0
19121,53.343,12,0,0,0,6,67002.0
19122,45.072,12,1,1,1,5,86450.0
19123,40.482,17,1,0,2,5,60797.0
19124,57.376,17,1,1,1,2,38280.0
19125,45.561,8,1,0,2,1,40265.0
19126,59.586,14,0,1,0,2,38933.0
19127,56.846,16,0,1,2,7,94619.0
19128,47.373,12,0,0,1,0,27691.0
19129,42.862,18,0,0,2,1,40592.0
19130,52.555,16,0,1,1,0,28096.0
19131,32.362,18,1,1,2,2,51355.0
19132,48.424,18,0,0,1,7,139342.0
19133,51.457,18,0,1,0,1,38779.0
19134,56.156,16,1,0,0,6,112682.0
19135,44.758,12,2,1,2,6,92497.0
19136,32.9,18,1,0,1,0,33082.0
19137,37.672,11,3,1,0,4,64410.0
19138,48.496,20,1,1,2,7,158451.0
19139,55.413,20,1,1,2,6,103161.0
19140,40.291,20,0,1,0,5,69238.0
19141,38.189,18,0,1,1,7,144061.0
19142,38.379,12,1,1,0,3,61258.0
19143,48.583,17,1,1,1,0,34131.0
19144,31.064,11,0,1,1,1,28779.0
19145,34.547,16,0,0,2,1,36561.0
19146,37.821,12,0,0,2,2,39957.0
19147,33.082,12,0,1,2,6,83686.0
19148,43.717,16,1,0,0,5,81841.0
19149,40.373,14,1,1,2,0,22566.0
19150,36.117,14,1,0,1,0,29424.0
19151,39.842,18,0,0,2,5,67456.0
19152,41.454,16,1,0,1,0,32973.0
19153,48.843,13,0,0,2,5,64938.0
19154,30.64,14,1,0,1,2,35081.0
19155,33.24,13,1,1,1,6,91730.0
19156,36.812,8,3,0,1,0,29472.0
19157,30.362,14,1,1,1,0,26575.0
19158,31.725,16,1,0,2,2,44382.0
19159,32.934,14,1,1,2,6,82990.0
19160,41.065,18,2,1,1,4,64584.0
19161,59.129,20,2,1,1,4,60641.0
19162,50.745,14,1,0,0,5,69631.0
19163,41.476,18,1,0,1,3,50836.0
19164,54.018,13,1,0,0,0,31374.0
19165,44.914,16,0,0,2,7,76900.0
19166,30.898,18,1,0,1,0,29035.0
19167,36.051,12,0,0,0,3,61780.0
19168,58.804,21,0,1,1,2,53840.0
19169,34.012,18,1,0,0,3,52216.0
19170,59.995,12,1,1,2,6,121621.0
19171,39.774,18,0,0,0,3,54574.0
19172,54.412,12,1,0,2,5,73790.0
19173,44.257,12,1,0,1,0,30665.0
19174,37.418,12,0,1,1,2,47409.0
19175,35.251,16,0,0,0,1,29270.0
19176,51.753,14,0,1,2,6,104370.0
19177,51.744,13,1,0,2,5,85584.0
19178,41.369,16,2,1,2,2,58706.0
19179,34.696,14,0,0,0,2,46291.0
19180,44.348,18,1,1,2,7,146165.0
19181,39.181,12,0,0,0,5,69993.0
19182,40.471,12,1,1,0,1,43619.0
19183,47.001,16,0,0,0,1,34983.0
19184,48.394,16,1,1,2,0,22168.0
19185,32.555,16,1,1,0,3,55124.0
19186,41.147,13,1,1,0,7,135056.0
19187,32.464,14,2,0,1,1,28725.0
19188,50.161,14,0,1,1,5,67241.0
19189,46.532,12,0,0,2,1,35590.0
19190,39.77,16,1,1,1,4,52105.0
19191,51.341,18,0,1,2,6,88772.0
19192,39.18,17,1,0,0,5,74512.0
19193,32.794,17,2,0,1,0,30658.0
19194,58.427,17,0,0,0,1,37576.0
19195,46.324,16,0,1,2,7,98052.0
19196,38.129,14,0,1,1,1,27963.0
19197,30.501,18,1,0,1,6,64050.0
19198,50.948,16,1,0,0,1,32659.0
19199,37.809,20,1,1,0,1,29781.0
19200,59.457,14,1,1,2,7,107542.0
19201,36.082,12,3,0,1,5,74333.0
19202,36.724,16,1,0,2,7,120282.0
19203,46.352,16,1,1,2,6,93144.0
19204,56.376,14,0,1,1,5,53830.0
19205,47.49,16,1,0,1,1,40204.0
19206,31.054,16,1,1,0,7,78335.0
19207,52.606,12,0,0,0,0,34260.0
19208,49.754,16,0,1,2,6,128190.0
19209,54.59,16,1,1,0,6,101511.0
19210,46.374,16,1,1,1,4,53929.0
19211,58.419,14,0,1,2,5,88197.0
19212,35.523,12,0,1,1,0,22498.0
19213,55.671,12,1,0,2,1,31698.0
19214,41.255,16,1,0,2,6,65653.0
19215,53.243,16,0,0,1,0,23095.0
19216,57.894,16,1,1,0,3,48385.0
19217,40.914,17,1,0,0,1,28470.0
19218,33.49,16,1,0,1,1,35142.0
19219,30.542,14,1,0,2,6,85873.0
19220,47.823,14,1,1,2,2,52906.0
19221,42.952,16,3,1,1,0,30356.0
19222,42.694,11,1,1,2,5,59636.0
19223,42.983,16,1,1,1,5,91144.0
19224,33.453,16,1,0,0,2,40894.0
19225,45.668,12,1,1,1,5,68543.0
19226,50.251,16,1,1,1,4,55251.0
19227,35.078,12,1,0,2,6,114791.0
19228,42.19,10,3,0,1,2,49647.0
19229,44.099,18,2,0,1,1,33468.0
19230,49.723,13,2,1,1,4,77539.0
19231,50.293,16,2,1,0,1,33273.0
19232,50.442,16,1,0,1,2,46462.0
19233,54.42,16,1,0,0,3,48598.0
19234,53.357,12,2,0,0,0,28188.0
19235,57.862,16,1,1,2,2,58640.0
19236,56.233,12,1,1,1,4,60060.0
19237,34.744,21,1,0,2,3,39655.0
19238,56.789,16,1,0,2,2,44414.0
19239,51.4,14,0,0,1,3,44263.0
19240,59.52,18,1,1,0,1,29941.0
19241,40.224,12,1,1,2,2,49028.0
19242,37.211,14,0,0,0,1,42801.0
19243,44.143,16,1,0,2,1,42799.0
19244,53.193,16,1,0,1,3,46655.0
19245,32.591,16,2,0,2,7,95539.0
19246,44.087,16,1,0,2,1,42604.0
19247,30.938,21,1,1,0,6,72171.0
19248,41.625,16,2,1,2,2,51426.0
19249,54.406,12,1,1,2,5,71480.0
19250,38.022,14,1,0,1,0,28725.0
19251,51.067,13,1,1,0,4,56201.0
19252,54.988,14,1,1,1,1,36959.0
19253,45.142,16,1,0,2,0,31347.0
19254,44.369,12,0,1,1,4,68226.0
19255,33.513,12,0,1,1,0,32482.0
19256,47.264,12,1,1,2,7,87041.0
19257,57.147,16,1,0,2,6,104776.0
19258,50.141,14,1,1,0,1,33248.0
19259,33.963,20,1,0,1,0,29444.0
19260,47.608,14,1,0,1,0,27754.0
19261,40.473,16,0,0,1,1,30179.0
19262,39.371,14,1,1,0,1,37773.0
19263,32.499,17,3,1,2,7,106056.0
19264,31.554,16,0,0,1,0,27564.0
19265,31.544,17,1,1,0,4,63448.0
19266,56.433,12,0,0,0,3,51246.0
19267,49.566,12,1,0,1,2,42799.0
19268,36.095,18,3,0,2,5,73676.0
19269,44.7,16,3,0,0,1,42901.0
19270,40.911,16,0,1,1,2,51781.0
19271,56.04,16,0,1,1,1,28982.0
19272,34.32,16,1,0,2,1,32511.0
19273,52.321,14,1,0,0,2,43324.0
19274,31.556,16,1,0,2,1,34854.0
19275,31.376,12,1,0,2,1,43457.0
19276,43.274,16,1,1,1,4,54375.0
19277,48.381,16,1,0,1,1,39906.0
19278,49.374,16,0,1,2,3,46645.0
19279,55.005,16,1,0,1,0,27591.0
19280,41.747,17,0,0,0,3,42490.0
19281,58.435,14,2,1,1,0,27429.0
19282,45.109,13,0,1,1,3,59994.0
19283,36.918,16,1,1,1,1,39344.0
19284,51.519,20,0,1,1,4,57455.0
19285,55.061,17,1,1,0,5,62946.0
19286,45.153,17,1,0,1,0,28585.0
19287,32.4,17,1,0,2,2,49998.0
19288,57.344,12,3,0,1,3,46618.0
19289,36.002,14,0,0,1,3,50404.0
19290,34.058,12,0,1,1,4,44239.0
19291,47.723,14,1,1,2,5,60082.0
19292,50.885,12,0,1,2,1,40776.0
19293,46.108,18,1,1,0,6,121359.0
19294,49.32,12,0,1,0,7,115931.0
19295,53.714,16,1,0,0,1,40191.0
19296,45.62,16,1,1,1,3,47502.0
19297,32.81,17,1,0,2,3,55845.0
19298,52.756,16,3,1,0,5,61234.0
19299,34.62,16,1,0,1,3,51707.0
19300,44.299,13,2,1,0,1,39413.0
19301,31.394,16,1,0,1,3,50234.0
19302,42.844,14,2,1,1,0,29004.0
19303,41.162,16,1,0,1,3,61234.0
19304,47.13,17,1,1,1,0,27184.0
19305,51.035,14,3,1,2,7,110628.0
19306,48.595,18,1,1,1,6,77264.0
19307,43.726,16,0,0,2,3,58846.0
19308,56.256,12,0,1,1,4,70279.0
19309,51.86,14,1,0,1,3,45974.0
19310,57.393,12,2,0,0,6,79243.0
19311,32.875,12,1,0,2,7,71014.0
19312,44.259,12,1,1,2,7,90514.0
19313,44.964,16,1,0,0,1,36367.0
19314,42.777,14,2,0,2,7,116307.0
19315,52.484,14,0,1,1,7,115485.0
19316,48.372,16,1,0,0,7,132592.0
19317,43.474,19,1,0,0,3,49605.0
19318,44.833,16,0,1,0,1,33159.0
19319,49.828,13,0,0,2,3,54751.0
19320,50.23,12,0,1,0,5,69455.0
19321,39.169,12,1,1,2,6,105091.0
19322,31.13,14,1,0,1,1,34489.0
19323,55.446,14,0,0,1,0,34074.0
19324,35.068,20,2,0,0,7,91264.0
19325,47.427,12,0,1,1,3,50592.0
19326,38.577,12,2,0,1,2,34814.0
19327,40.309,17,1,0,0,0,34493.0
19328,34.016,16,0,1,2,7,114481.0
19329,35.553,21,1,0,1,0,33613.0
19330,47.935,18,1,0,0,1,40007.0
19331,39.124,19,1,0,0,1,41343.0
19332,41.176,14,1,0,1,2,48638.0
19333,55.649,12,2,0,2,6,123885.0
19334,58.845,16,1,0,0,6,88026.0
19335,51.81,18,1,0,2,1,28061.0
19336,46.526,18,0,1,1,4,60808.0
19337,33.379,18,1,1,2,5,56424.0
19338,52.337,16,0,0,0,2,48142.0
19339,49.982,16,1,1,2,5,78081.0
19340,31.702,16,1,1,2,0,28182.0
19341,38.915,12,0,0,0,5,69538.0
19342,50.524,18,1,1,1,6,111219.0
19343,43.069,16,1,1,0,3,54879.0
19344,31.176,16,3,1,1,1,29227.0
19345,36.454,18,0,0,1,3,49285.0
19346,37.278,14,2,0,0,2,59144.0
19347,33.765,18,1,1,1,3,51286.0
19348,50.52,14,2,1,0,5,60373.0
19349,50.71,20,2,1,0,0,27371.0
19350,44.124,12,0,1,1,0,22427.0
19351,30.865,16,1,1,2,7,87860.0
19352,37.423,16,0,1,1,2,47133.0
19353,57.847,13,0,0,1,3,40291.0
19354,46.175,17,1,0,1,3,48749.0
19355,43.832,12,0,0,1,2,49541.0
19356,44.292,18,0,1,0,2,57358.0
19357,48.847,12,1,1,2,5,52857.0
19358,45.214,16,1,0,1,2,40264.0
19359,50.428,16,2,0,2,5,64418.0
19360,30.763,14,0,0,2,1,42960.0
19361,32.318,14,1,1,1,0,29049.0
19362,37.647,12,1,0,1,0,25331.0
