"year","degree","padeg","madeg","spdeg","sex","ompop","income","rincome","speduc","maeduc","id","commute","industry","sibs","childs","age","educ","paeduc","ballot"
2016,1,8,1,1,1,3,12,9,13,12,1742,-1,0,1,0,63,13,10,2
2016,1,7,1,1,1,3,11,11,12,12,1743,-1,0,3,2,49,12,97,1
2016,1,0,0,1,1,2,13,0,12,10,1744,-1,0,9,3,76,15,7,3
2016,0,2,0,0,1,2,12,11,6,8,1745,-1,0,12,4,65,6,14,2
2016,3,1,1,7,1,2,12,12,97,12,1746,-1,0,2,0,28,16,14,1
2016,1,1,1,7,2,1,12,0,97,12,1747,-1,0,12,3,82,13,98,2
2016,1,0,1,7,1,1,12,12,97,12,1748,-1,0,1,0,49,12,10,2
2016,3,1,1,7,1,2,12,11,97,12,1749,-1,0,1,1,33,18,12,3
2016,1,1,1,7,1,1,4,4,97,12,1750,-1,0,3,0,60,14,98,2
2016,1,4,1,7,2,1,12,0,97,14,1751,-1,0,2,2,69,14,17,1
2016,1,7,1,7,2,4,12,8,97,12,1752,-1,0,1,6,39,14,97,3
2016,4,7,2,7,2,2,12,12,97,15,1753,-1,0,3,4,37,16,97,1
2016,1,7,1,7,2,2,12,12,97,12,1754,-1,0,5,1,44,14,97,3
2016,2,1,3,7,2,1,12,12,97,16,1755,-1,0,2,3,36,16,12,3
2016,2,1,3,7,1,1,7,0,97,14,1756,-1,0,8,7,43,14,12,3
2016,1,3,2,7,1,1,12,5,97,15,1757,-1,0,4,0,44,12,16,1
2016,4,7,0,7,2,1,12,3,97,8,1758,-1,0,2,0,66,20,97,1
2016,0,8,1,7,2,3,9,0,97,12,1759,-1,0,2,1,75,7,98,1
2016,1,0,1,7,2,1,12,0,97,12,1760,-1,0,7,2,73,12,3,3
2016,0,1,1,7,1,1,2,2,97,11,1761,-1,0,8,2,61,8,12,2
2016,0,7,8,7,1,1,98,0,97,98,1762,-1,0,8,1,58,5,97,2
2016,2,1,0,7,2,2,1,0,97,12,1763,-1,0,3,1,37,15,12,1
2016,1,7,1,1,1,2,11,11,12,12,1764,-1,0,3,8,30,14,97,3
2016,1,4,4,7,2,2,3,0,97,20,1765,-1,0,7,2,44,12,20,2
2016,1,7,0,2,1,2,12,11,14,10,1766,-1,0,5,1,48,12,97,3
2016,1,1,1,7,2,2,8,0,97,12,1767,-1,0,1,4,57,12,12,2
2016,1,0,0,7,1,1,12,12,97,11,1768,-1,0,4,2,47,12,8,3
2016,1,0,0,7,1,1,12,0,97,11,1769,-1,0,3,8,67,13,9,3
2016,0,7,0,0,2,1,98,0,10,5,1770,-1,0,6,1,70,8,97,1
2016,3,7,0,7,2,1,12,0,97,7,1771,-1,0,4,2,69,16,97,3
2016,2,7,2,7,2,1,11,0,97,14,1772,-1,0,0,4,38,14,97,2
2016,3,1,1,7,2,1,13,13,97,12,1773,-1,0,3,0,25,16,12,3
2016,2,1,1,7,2,2,12,12,97,12,1774,-1,0,2,1,39,16,14,1
2016,1,1,1,7,2,1,12,12,97,12,1775,-1,0,9,0,55,14,12,2
2016,2,7,0,7,1,1,11,0,97,11,1776,-1,0,4,0,27,14,97,1
2016,1,0,0,7,2,5,98,9,97,11,1777,-1,0,3,0,21,12,11,3
2016,1,0,1,7,2,1,8,0,97,12,1778,-1,0,6,3,59,12,5,2
2016,3,2,1,7,2,1,12,8,97,12,1779,-1,0,4,3,61,16,14,1
2016,1,7,1,7,2,1,11,11,97,10,1780,-1,0,11,1,58,12,97,3
2016,3,7,1,7,1,1,12,12,97,12,1781,-1,0,3,0,52,14,97,3
2016,4,0,1,7,2,1,12,0,97,12,1782,-1,0,0,1,61,18,8,1
2016,4,1,0,1,2,3,12,12,12,8,1783,-1,0,2,1,63,17,12,3
2016,4,0,0,3,1,2,12,0,16,8,1784,-1,0,6,4,86,17,8,2
2016,2,0,0,4,2,2,9,0,18,5,1785,-1,0,3,3,82,14,5,1
2016,1,7,4,7,1,1,12,12,97,16,1786,-1,0,2,1,32,12,97,2
2016,1,7,1,2,1,2,12,12,14,12,1787,-1,0,3,5,50,12,97,1
2016,1,4,1,7,2,2,8,0,97,10,1788,-1,0,98,2,55,14,12,3
2016,1,1,1,1,1,6,11,10,12,15,1789,-1,0,1,4,38,12,12,2
2016,1,0,7,7,2,3,12,8,97,97,1790,-1,0,2,2,39,13,7,2
2016,1,7,1,7,1,7,12,9,97,12,1791,-1,0,2,0,19,13,97,3
2016,1,1,1,7,2,1,12,0,97,14,1792,-1,0,2,1,45,15,12,2
2016,1,1,0,7,1,4,11,10,97,8,1793,-1,0,4,2,23,12,12,2
2016,4,3,1,7,2,1,12,0,97,12,1794,-1,0,1,0,73,18,16,1
2016,1,1,1,7,2,2,10,0,97,14,1795,-1,0,1,9,50,12,16,3
2016,3,0,7,1,2,2,12,0,12,97,1796,-1,0,3,1,67,16,3,2
2016,1,7,4,7,2,1,12,0,97,20,1797,-1,0,4,0,37,12,97,2
2016,1,8,8,7,2,1,12,12,97,98,1798,-1,0,6,0,40,14,98,1
2016,3,3,1,7,1,1,12,12,97,12,1799,-1,0,1,0,41,15,16,3
2016,3,4,4,3,1,2,12,0,17,18,1800,-1,0,2,2,65,16,18,1
2016,1,1,1,1,1,2,12,12,13,12,1801,-1,0,5,1,57,12,12,1
2016,3,1,1,4,1,4,13,13,19,14,1802,-1,0,2,2,37,16,14,2
2016,3,3,1,7,1,2,12,0,97,12,1803,-1,0,2,2,86,16,16,3
2016,1,1,1,4,2,2,13,10,20,13,1804,-1,0,1,2,67,18,12,3
2016,1,0,7,0,1,2,12,0,7,97,1805,-1,0,11,3,80,12,6,2
2016,1,1,3,3,2,2,13,0,16,16,1806,-1,0,3,0,49,12,16,2
2016,3,1,1,3,1,2,12,12,17,12,1807,-1,0,4,0,32,16,12,3
2016,4,3,1,1,2,2,12,12,12,12,1808,-1,0,0,0,33,18,16,2
2016,1,1,1,7,2,1,1,0,97,12,1809,-1,0,0,2,56,12,12,3
2016,3,7,1,7,2,1,12,12,97,13,1810,-1,0,0,1,61,16,97,1
2016,3,1,1,7,1,1,9,0,97,12,1811,-1,0,2,2,80,18,12,2
2016,2,7,1,7,1,2,12,12,97,12,1812,-1,0,4,2,48,14,97,3
2016,1,7,1,7,1,1,12,12,97,12,1813,-1,0,1,3,65,14,97,3
2016,1,1,0,1,1,2,12,12,12,8,1814,-1,0,1,2,61,13,12,2
2016,1,1,1,4,2,2,12,0,16,12,1815,-1,0,3,2,73,14,12,3
2016,1,7,1,2,1,2,12,12,14,12,1816,-1,0,4,3,57,12,97,2
2016,1,1,1,0,2,2,12,0,98,98,1817,-1,0,2,2,71,12,98,1
2016,1,0,0,7,2,1,10,10,97,8,1818,-1,0,3,2,58,12,6,2
2016,1,0,1,7,1,1,12,12,97,12,1819,-1,0,5,3,78,12,10,3
2016,4,0,1,7,1,2,13,0,97,12,1820,-1,0,4,2,74,20,8,1
2016,1,1,1,7,2,2,9,0,97,12,1821,-1,0,1,1,52,16,14,3
2016,1,1,1,1,1,2,12,12,12,12,1822,-1,0,3,4,56,12,12,2
2016,2,7,1,7,2,1,1,0,97,12,1823,-1,0,3,0,48,14,97,1
2016,1,0,1,3,1,2,12,0,16,12,1824,-1,0,3,1,61,12,9,3
2016,3,0,0,7,1,2,12,12,97,8,1825,-1,0,2,0,50,16,8,3
2016,2,8,3,7,1,1,12,12,97,16,1826,-1,0,3,0,25,16,98,2
2016,3,1,1,7,2,1,12,12,97,12,1827,-1,0,11,3,36,16,12,1
2016,3,1,1,7,2,4,12,10,97,12,1828,-1,0,28,4,45,15,98,3
2016,2,7,0,7,2,2,11,11,97,11,1829,-1,0,3,2,53,14,97,1
2016,1,7,0,7,1,2,13,0,97,11,1830,-1,0,7,2,28,12,97,3
2016,1,1,0,7,2,1,11,0,97,8,1831,-1,0,3,1,89,12,12,1
2016,1,1,7,1,1,2,11,11,12,97,1832,-1,0,3,6,89,13,12,2
2016,1,8,1,1,2,2,98,0,12,12,1833,-1,0,6,3,62,12,98,3
2016,1,7,0,1,2,3,11,3,12,6,1834,-1,0,9,2,52,11,97,2
2016,0,0,7,2,1,2,12,12,14,97,1835,-1,0,8,4,43,9,98,1
2016,3,1,1,7,2,4,98,0,97,98,1836,-1,0,5,5,74,16,98,1
2016,1,1,1,7,1,1,12,12,97,12,1837,-1,0,3,3,61,12,12,2
2016,2,1,1,1,2,3,12,12,13,10,1838,-1,0,4,1,37,16,12,3
2016,1,0,3,3,1,5,12,12,16,16,1839,-1,0,8,3,45,14,6,2
2016,1,7,1,1,2,9,12,10,98,12,1840,-1,0,3,4,36,12,97,1
2016,1,1,1,7,2,1,12,0,97,12,1841,-1,0,1,2,77,12,12,1
2016,0,7,0,7,1,1,9,0,97,98,1842,-1,0,3,2,57,8,97,3
2016,2,1,2,1,2,5,12,12,12,14,1843,-1,0,6,3,40,14,14,1
2016,1,1,1,1,2,2,12,12,12,12,1844,-1,0,3,2,53,13,14,3
2016,1,0,0,2,2,3,11,0,14,98,1845,-1,0,6,2,66,12,4,2
2016,1,1,0,2,1,2,12,12,14,11,1846,-1,0,1,3,44,12,12,1
2016,1,1,8,7,1,2,10,0,97,98,1847,-1,0,1,1,49,15,12,3
2016,3,7,1,2,1,2,13,12,14,12,1848,-1,0,5,2,67,16,97,2
2016,1,1,1,1,2,2,12,0,12,13,1849,-1,0,1,2,27,12,13,1
2016,1,3,4,7,1,1,12,6,97,20,1850,-1,0,1,1,24,12,16,3
2016,4,0,0,3,2,3,12,0,16,10,1851,-1,0,0,1,44,17,8,3
2016,1,1,1,1,2,2,12,12,13,12,1852,-1,0,1,2,35,14,12,2
2016,3,7,3,7,2,2,12,0,97,16,1853,-1,0,12,0,39,16,97,2
2016,1,0,0,7,1,1,12,7,97,6,1854,-1,0,2,3,79,14,6,1
2016,1,1,1,7,2,1,11,0,97,12,1855,-1,0,1,0,22,16,14,2
2016,1,0,0,7,1,1,2,0,97,6,1856,-1,0,7,1,70,12,9,1
2016,1,0,2,7,1,4,12,9,97,14,1857,-1,0,3,0,33,14,98,3
2016,3,8,1,1,2,3,12,12,12,10,1858,-1,0,11,2,52,16,12,2
2016,4,0,1,7,2,1,12,12,97,12,1859,-1,0,4,0,71,20,9,3
2016,0,0,0,7,2,1,12,12,97,5,1860,-1,0,2,5,78,11,98,1
2016,1,7,3,7,2,2,12,12,97,16,1861,-1,0,0,3,42,15,97,3
2016,3,1,1,7,2,1,12,12,97,12,1862,-1,0,3,2,57,16,16,2
2016,1,8,8,7,1,1,10,0,97,98,1863,-1,0,4,3,76,13,98,3
2016,1,0,1,7,2,1,12,0,97,12,1864,-1,0,1,2,62,14,11,2
2016,4,0,0,7,2,1,12,0,97,6,1865,-1,0,0,0,73,18,8,1
2016,0,0,0,1,2,3,12,0,12,9,1866,-1,0,4,2,51,10,6,3
2016,2,0,1,1,2,2,98,12,12,12,1867,-1,0,4,2,58,14,9,3
2016,0,0,0,7,2,1,98,0,97,98,1868,-1,0,13,3,71,8,98,1
2016,1,0,0,7,2,1,11,0,97,7,1869,-1,0,13,1,64,14,3,3
2016,1,1,1,2,2,1,12,5,14,13,1870,-1,0,1,1,29,13,14,2
2016,0,0,0,7,2,1,8,0,97,98,1871,-1,0,7,5,85,9,98,3
2016,1,1,4,7,1,2,9,0,97,20,1872,-1,0,3,3,36,12,12,2
2016,1,3,1,1,1,2,12,11,12,12,1873,-1,0,3,2,62,12,17,1
2016,2,1,1,7,1,1,9,0,97,14,1874,-1,0,5,3,38,13,12,3
2016,3,1,4,7,2,1,12,0,97,18,1875,-1,0,3,3,80,16,14,2
2016,1,1,1,7,2,1,10,0,97,11,1876,-1,0,2,2,69,15,10,2
2016,1,0,0,7,1,1,12,0,97,9,1877,-1,0,9,3,66,12,8,1
2016,1,3,1,1,2,2,12,10,12,13,1878,-1,0,3,4,58,12,16,3
2016,1,1,1,1,2,2,13,0,12,12,1879,-1,0,2,1,75,12,12,2
2016,4,0,0,3,1,2,13,12,16,98,1880,-1,0,1,2,65,18,7,1
2016,1,1,1,7,1,1,12,0,97,12,1881,-1,0,9,1,72,15,10,3
2016,0,0,0,7,2,1,13,0,97,5,1882,-1,0,5,2,73,11,98,2
2016,3,1,1,3,1,3,12,0,16,10,1883,-1,0,1,1,68,16,12,1
2016,1,0,0,7,2,1,12,0,97,6,1884,-1,0,11,2,75,12,6,3
2016,4,4,1,4,1,2,13,12,18,12,1885,-1,0,9,2,56,17,16,2
2016,1,0,8,7,2,1,10,8,97,10,1886,-1,0,9,2,54,10,8,1
2016,1,1,3,1,2,2,11,0,12,16,1887,-1,0,2,4,79,14,12,3
2016,1,1,1,7,2,1,12,0,97,12,1888,-1,0,3,0,71,20,12,1
2016,4,1,1,4,1,3,13,12,20,13,1889,-1,0,1,1,53,20,13,2
2016,4,4,3,7,1,4,12,3,97,16,1890,-1,0,2,0,39,18,20,1
2016,3,3,4,3,2,4,98,0,16,19,1891,-1,0,2,3,49,17,16,3
2016,3,3,3,7,2,1,12,0,97,16,1892,-1,0,2,0,22,16,16,2
2016,1,0,3,1,1,4,12,12,12,16,1893,-1,0,2,2,43,14,11,1
2016,1,1,1,7,2,3,98,0,97,13,1894,-1,0,0,0,20,13,12,2
2016,4,1,2,1,1,2,12,0,12,14,1895,-1,0,1,2,76,20,12,1
2016,1,0,0,7,2,2,12,11,97,10,1896,-1,0,2,3,70,14,10,3
2016,4,1,1,3,1,2,12,0,16,12,1897,-1,0,1,3,69,17,12,2
2016,1,1,2,7,1,8,13,3,97,14,1898,-1,0,3,0,27,13,13,1
2016,4,3,3,4,1,3,12,12,20,16,1899,-1,0,1,0,52,18,17,3
2016,1,1,3,1,1,4,12,12,12,16,1900,-1,0,4,0,29,12,98,2
2016,2,3,4,7,2,4,11,10,97,20,1901,-1,0,2,3,38,14,16,1
2016,2,1,2,7,2,1,11,11,97,16,1902,-1,0,4,1,63,13,14,3
2016,1,1,8,7,1,1,9,0,97,11,1903,-1,0,5,0,46,16,12,2
2016,1,0,1,1,2,6,12,12,12,12,1904,-1,0,1,4,35,13,10,1
2016,3,3,1,4,2,5,12,0,19,12,1905,-1,0,3,3,44,16,16,2
2016,1,0,1,1,2,6,12,12,98,11,1906,-1,0,2,4,41,14,10,1
2016,1,1,1,7,2,1,12,12,97,14,1907,-1,0,1,1,53,12,12,2
2016,3,7,4,7,2,1,9,9,97,19,1908,-1,0,2,0,65,16,97,1
2016,1,7,0,7,2,1,12,5,97,98,1909,-1,0,3,0,25,13,97,3
2016,1,0,1,7,2,4,12,11,97,12,1910,-1,0,2,3,24,12,6,2
2016,1,0,0,0,2,2,12,0,9,5,1911,-1,0,3,2,54,12,9,3
2016,1,1,1,7,1,1,11,0,97,12,1912,-1,0,2,0,42,12,12,2
2016,1,0,1,1,1,3,12,12,12,9,1913,-1,0,6,2,58,12,98,1
2016,0,0,1,7,1,1,2,0,97,12,1914,-1,0,4,4,66,9,98,3
2016,1,7,1,7,1,2,12,0,97,14,1915,-1,0,2,1,48,17,97,2
2016,1,7,4,7,2,2,12,10,97,20,1916,-1,0,2,3,39,15,97,3
2016,4,1,3,7,2,1,12,12,97,16,1917,-1,0,2,0,47,20,12,1
2016,1,7,8,7,1,3,98,2,97,98,1918,-1,0,3,2,28,10,97,3
2016,3,3,2,1,2,3,12,0,15,14,1919,-1,0,4,1,28,17,16,2
2016,0,0,0,7,2,2,8,0,97,11,1920,-1,0,5,2,76,11,5,1
2016,1,0,0,1,1,2,12,0,12,6,1921,-1,0,4,6,58,13,6,2
2016,2,2,0,7,2,1,12,12,97,10,1922,-1,0,5,1,35,14,14,1
2016,1,0,0,7,2,1,8,0,97,1,1923,-1,0,6,3,54,14,2,1
2016,1,0,0,7,1,1,1,0,97,8,1924,-1,0,8,1,55,10,8,3
2016,0,0,0,7,2,1,98,0,97,8,1925,-1,0,9,4,85,8,98,2
2016,0,0,0,1,1,2,11,0,12,10,1926,-1,0,5,2,72,11,8,1
2016,1,0,0,7,2,1,11,0,97,8,1927,-1,0,1,2,78,12,8,2
2016,3,1,3,7,2,1,12,4,97,16,1928,-1,0,2,2,67,16,12,1
2016,3,2,1,3,2,2,12,12,16,12,1929,-1,0,5,2,55,16,14,2
2016,0,7,1,0,1,1,8,0,99,12,1930,-1,0,8,0,51,10,97,1
2016,1,7,1,7,1,2,9,0,97,12,1931,-1,0,2,3,55,14,97,3
2016,1,1,1,7,2,1,3,3,97,13,1932,-1,0,3,2,25,10,12,1
2016,3,7,0,0,2,2,12,0,8,98,1933,-1,0,21,2,64,16,97,3
2016,3,1,1,1,1,1,13,13,14,12,1934,-1,0,4,1,58,16,14,2
2016,1,7,4,7,2,1,11,2,97,18,1935,-1,0,5,0,22,12,97,2
2016,3,3,1,1,1,1,13,13,12,12,1936,-1,0,2,3,62,16,16,2
2016,1,1,0,7,1,1,12,12,97,8,1937,-1,0,2,3,43,12,12,1
2016,1,7,1,1,1,2,12,12,12,15,1938,-1,0,3,2,62,14,97,3
2016,1,4,1,7,2,2,12,10,97,13,1939,-1,0,3,3,39,13,16,1
2016,1,0,0,1,2,2,98,0,12,8,1940,-1,0,9,2,79,12,8,3
2016,4,0,1,7,2,1,12,0,97,14,1941,-1,0,2,0,80,18,8,3
2016,1,1,1,7,1,3,12,7,97,12,1942,-1,0,4,0,22,12,12,2
2016,1,7,1,7,2,1,11,0,97,13,1943,-1,0,7,1,27,14,97,1
2016,1,1,0,7,1,1,1,0,97,8,1944,-1,0,9,2,50,10,12,2
2016,1,7,1,7,2,2,98,98,97,14,1945,-1,0,4,0,42,13,97,3
2016,0,0,0,1,1,2,1,0,14,0,1946,-1,0,1,2,72,8,0,3
2016,1,7,3,7,2,1,5,0,97,16,1947,-1,0,8,0,22,15,97,1
2016,1,1,0,7,1,1,12,12,97,9,1948,-1,0,3,0,47,12,12,3
2016,3,1,1,7,1,2,13,13,97,98,1949,-1,0,5,3,50,16,12,1
2016,3,3,3,2,1,1,10,10,14,16,1950,-1,0,2,2,46,16,16,3
2016,1,1,0,1,2,2,12,12,12,8,1951,-1,0,4,1,57,12,15,3
2016,1,1,2,1,1,3,12,12,12,14,1952,-1,0,2,0,35,12,12,2
2016,1,1,3,1,2,11,12,0,19,17,1953,-1,0,2,8,36,12,12,1
2016,1,1,1,7,1,1,12,13,97,12,1954,-1,0,3,2,43,12,12,2
2016,1,7,1,7,1,2,12,0,97,14,1955,-1,0,3,0,23,12,97,3
2016,1,1,0,1,1,4,3,3,12,10,1956,-1,0,1,2,33,12,13,2
2016,1,0,0,7,2,1,13,0,97,10,1957,-1,0,5,2,70,14,98,3
2016,1,1,0,1,2,3,12,0,13,11,1958,-1,0,3,2,59,12,12,2
2016,0,1,7,7,2,5,12,0,97,97,1959,-1,0,3,1,82,7,98,1
2016,3,1,2,7,1,2,12,12,97,14,1960,-1,0,3,1,58,16,12,2
2016,1,7,0,1,2,2,13,12,12,8,1961,-1,0,4,3,65,12,97,1
2016,0,0,0,7,1,1,98,0,97,12,1962,-1,0,1,0,25,12,12,3
2016,1,1,3,1,2,2,12,0,12,16,1963,-1,0,6,2,62,12,14,2
2016,1,7,0,7,2,3,10,10,97,11,1964,-1,0,3,2,28,11,97,1
2016,1,7,1,2,1,5,12,12,14,12,1965,-1,0,12,2,34,11,97,1
2016,4,4,1,4,1,4,13,13,19,15,1966,-1,0,3,2,33,19,19,3
2016,4,4,4,7,2,4,13,13,97,16,1967,-1,0,2,4,49,16,16,2
2016,4,2,1,3,1,2,13,13,16,12,1968,-1,0,3,3,52,16,16,3
2016,3,3,1,4,2,9,13,0,19,12,1969,-1,0,2,4,47,16,16,2
2016,1,8,0,7,2,1,12,0,97,4,1970,-1,0,7,4,81,12,98,1
2016,4,1,1,4,1,2,13,12,14,12,1971,-1,0,1,1,65,18,12,2
2016,1,1,1,1,2,2,12,8,12,12,1972,-1,0,2,2,57,13,12,1
2016,4,1,0,7,2,1,12,12,97,10,1973,-1,0,2,3,70,16,12,3
2016,0,7,1,7,1,3,12,12,97,12,1974,-1,0,3,2,44,11,97,2
2016,1,1,1,1,1,3,12,0,12,12,1975,-1,0,2,1,26,12,12,3
2016,0,0,0,7,2,1,98,0,97,8,1976,-1,0,4,2,58,10,8,3
2016,1,7,0,1,1,5,11,0,9,11,1977,-1,0,0,1,62,13,97,2
2016,3,1,2,3,2,3,12,12,18,14,1978,-1,0,1,1,26,17,12,1
2016,1,0,1,7,1,2,12,11,97,12,1979,-1,0,4,1,57,12,9,3
2016,0,0,0,7,1,3,9,0,97,98,1980,-1,0,5,4,60,7,98,2
2016,1,0,0,7,2,1,4,0,97,98,1981,-1,0,3,6,88,12,98,1
2016,1,1,1,7,1,1,12,12,97,12,1982,-1,0,1,0,51,12,12,2
2016,1,0,0,1,2,2,11,0,16,8,1983,-1,0,10,3,73,12,8,1
2016,3,1,1,4,1,2,12,12,18,12,1984,-1,0,2,0,27,16,12,1
2016,1,1,4,3,1,3,12,12,16,18,1985,-1,0,1,1,27,12,12,3
2016,3,4,1,3,2,3,12,0,20,14,1986,-1,0,1,1,25,16,20,1
2016,1,1,0,7,2,1,12,0,97,8,1987,-1,0,5,2,89,12,12,2
2016,3,1,1,3,1,2,13,13,16,12,1988,-1,0,1,2,84,16,14,1
2016,1,7,1,1,1,2,12,12,14,12,1989,-1,0,4,1,46,15,97,2
2016,0,1,1,7,2,1,1,0,97,12,1990,-1,0,1,1,33,11,12,1
2016,2,0,0,1,2,2,12,9,13,3,1991,-1,0,3,2,69,15,3,3
2016,1,7,1,7,2,2,10,0,97,98,1992,-1,0,2,2,44,12,97,2
2016,2,1,7,7,1,1,10,0,97,97,1993,-1,0,6,4,40,14,16,1
2016,2,1,1,7,2,1,12,0,97,12,1994,-1,0,9,6,48,14,12,2
2016,1,1,1,7,2,1,2,0,97,12,1995,-1,0,2,2,74,14,14,1
2016,1,1,1,1,1,2,12,0,12,12,1996,-1,0,1,2,67,13,14,2
2016,1,1,1,7,2,1,12,0,97,12,1997,-1,0,2,2,60,12,12,3
2016,3,1,2,3,2,3,12,12,17,14,1998,-1,0,1,3,54,17,12,2
2016,1,0,0,7,1,1,12,12,97,98,1999,-1,0,1,0,61,13,98,3
2016,1,1,1,3,1,2,98,12,16,12,2000,-1,0,3,2,61,12,12,2
2016,3,3,3,4,2,2,13,6,18,16,2001,-1,0,2,0,29,19,16,1
2016,1,1,1,7,1,3,12,0,97,14,2002,-1,0,1,0,37,9,12,3
2016,0,0,0,0,2,2,11,0,12,6,2003,-1,0,1,0,74,12,8,2
2016,1,1,0,7,2,3,12,0,97,11,2004,-1,0,7,1,20,13,12,1
2016,1,0,0,7,2,1,11,0,97,6,2005,-1,0,5,3,83,12,3,3
2016,1,8,1,7,1,2,9,0,97,11,2006,-1,0,2,1,60,14,98,1
2016,1,7,2,3,2,4,12,3,16,14,2007,-1,0,1,2,42,14,97,3
2016,3,1,3,0,1,4,12,12,11,16,2008,-1,0,1,3,44,16,12,1
2016,4,1,1,4,1,4,12,12,18,12,2009,-1,0,1,2,39,19,12,2
2016,3,3,3,7,1,1,12,12,97,162010,-1,0,2,0,29,16,16,2,NA
2016,3,1,1,3,2,4,12,1,16,122011,-1,0,1,2,37,16,12,1,NA
2016,4,1,1,7,2,1,12,12,97,122012,-1,0,7,0,60,20,14,2,NA
2016,2,0,1,7,2,1,13,0,97,112013,-1,0,23,1,62,16,6,1,NA
2016,4,7,4,7,1,1,12,0,97,182014,-1,0,0,2,85,19,97,2,NA
2016,4,3,3,3,1,3,12,0,16,162015,-1,0,3,1,33,18,16,1,NA
2016,2,7,1,4,1,2,13,12,19,132016,-1,0,2,0,30,15,97,1,NA
2016,4,1,1,3,1,2,13,0,16,122017,-1,0,3,2,78,20,12,3,NA
2016,3,1,1,7,2,4,12,0,97,132018,-1,0,2,0,23,16,12,2,NA
2016,1,1,8,1,2,2,12,10,12,982019,-1,0,6,6,52,12,12,2,NA
2016,2,1,0,2,1,2,12,10,14,12,2020,-1,0,4,0,62,14,12,1
2016,3,3,3,7,2,3,12,11,97,14,2021,-1,0,3,2,41,16,16,3
2016,1,1,1,7,2,1,12,0,97,12,2022,-1,0,7,3,71,14,13,2
2016,1,0,0,1,2,2,12,0,12,9,2023,-1,0,2,3,62,13,9,2
2016,3,0,0,1,2,2,98,0,14,9,2024,-1,0,1,2,71,16,6,1
2016,1,1,1,7,1,1,12,12,97,12,2025,-1,0,3,0,24,14,13,3
2016,1,0,0,7,2,1,12,0,97,98,2026,-1,0,1,3,86,12,98,2
2016,1,1,1,7,1,1,9,6,97,12,2027,-1,0,6,0,42,12,12,3
2016,1,9,0,1,2,2,12,0,13,8,2028,-1,0,5,0,89,12,12,2
2016,1,1,1,7,1,1,12,12,97,12,2029,-1,0,3,3,59,12,12,3
2016,2,7,2,3,2,4,12,0,16,14,2030,-1,0,11,1,37,15,97,2
2016,3,1,1,1,2,2,12,0,15,12,2031,-1,0,6,3,67,16,12,3
2016,1,0,0,1,2,4,12,12,12,9,2032,-1,0,9,4,44,13,98,1
2016,1,1,1,1,2,2,11,10,12,10,2033,-1,0,5,1,67,12,12,3
2016,1,1,1,7,2,1,11,0,97,12,2034,-1,0,1,2,81,12,13,2
2016,1,1,0,7,2,2,9,9,97,11,2035,-1,0,9,1,22,12,98,1
2016,2,1,0,7,1,1,8,8,97,8,2036,-1,0,8,0,63,18,13,2
2016,3,0,7,7,1,1,12,0,97,97,2037,-1,0,2,2,89,17,7,2
2016,1,3,1,7,1,2,7,1,97,14,2038,-1,0,1,0,23,12,16,1
2016,3,1,1,2,1,2,12,12,14,12,2039,-1,0,2,1,33,16,12,1
2016,1,1,1,1,2,2,98,0,12,12,2040,-1,0,1,0,78,14,12,2
2016,0,0,0,7,2,1,9,0,97,12,2041,-1,0,4,4,89,12,98,1
2016,1,3,1,1,2,3,12,2,14,15,2042,-1,0,2,1,58,12,16,3
2016,0,1,3,7,1,3,12,6,97,16,2043,-1,0,2,0,19,11,12,2
2016,1,0,0,1,2,2,12,12,13,11,2044,-1,0,1,1,63,12,11,1
2016,0,7,1,7,2,3,98,98,97,14,2045,-1,0,4,2,27,11,97,3
2016,1,0,1,7,2,2,9,0,97,14,2046,-1,0,0,3,47,15,6,3
2016,1,7,1,7,2,1,12,0,97,12,2047,-1,0,1,0,22,12,97,2
2016,1,7,1,7,2,3,2,0,97,12,2048,-1,0,5,0,21,12,97,3
2016,3,7,1,7,2,1,12,0,97,12,2049,-1,0,7,0,69,17,97,2
2016,1,1,1,7,1,6,12,13,97,14,2050,-1,0,3,0,26,14,15,1
2016,1,7,0,1,1,2,12,12,13,9,2051,-1,0,2,3,35,11,97,3
2016,1,1,1,7,1,3,9,0,97,10,2052,-1,0,1,0,40,12,12,3
2016,1,0,1,1,2,1,12,0,12,12,2053,-1,0,5,2,82,12,10,2
2016,1,1,2,3,2,6,12,0,16,14,2054,-1,0,4,4,38,17,13,3
2016,1,1,2,7,1,3,12,12,97,14,2055,-1,0,1,2,34,12,12,2
2016,1,7,1,1,1,7,12,12,13,12,2056,-1,0,9,5,38,16,97,1
2016,0,7,0,7,2,2,11,7,97,5,2057,-1,0,4,1,26,5,97,2
2016,3,1,1,7,1,1,12,12,97,12,2058,-1,0,2,0,32,16,13,3
2016,4,4,4,4,1,3,12,12,18,18,2059,-1,0,4,2,60,19,19,1
2016,2,1,1,7,2,2,12,12,97,12,2060,-1,0,7,2,64,15,12,3
2016,1,7,3,7,1,1,12,12,97,16,2061,-1,0,2,1,50,12,97,2
2016,1,4,4,1,1,2,12,9,12,18,2062,-1,0,4,3,65,13,16,1
2016,3,4,4,4,2,2,13,12,16,18,2063,-1,0,1,2,41,16,18,3
2016,4,1,1,7,1,1,12,0,97,12,2064,-1,0,1,6,88,12,12,2
