age,balance,day,duration,campaign,pdays,previous,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_primary,education_secondary,education_tertiary,marital_divorced,marital_married,marital_single,housing_no,housing_yes,loan_no,loan_yes,default_no,default_yes,poutcome_failure,poutcome_success,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,y
47,612,26,2.32,4,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29,76,6,3.3,3,-1,0,92.111,1.1,2.77,4851.0,92.111,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
37,344,17,0.93,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,1297,3,11.62,2,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,388,11,3.38,2,-1,0,-50.0,-1.8,1.811,5099.1,92.843,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
21,126,15,0.87,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56,450,17,0.27,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,5670,20,0.72,4,189,2,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,1093,8,1.07,3,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33,2,6,2.27,5,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38,2469,21,1.1,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
44,0,28,7.72,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,252,9,2.33,3,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35,2789,2,1.47,1,-1,0,-41.8,1.4,4.865,5228.1,94.465,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,5,21,17.78,2,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,-287,18,8.4,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56,1803,20,5.08,2,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,9301,7,2.27,4,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,774,21,1.55,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,462,20,2.62,1,332,3,-47.1,-1.8,1.498,5099.1,93.075,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,101,11,7.03,1,364,5,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,90,17,2.83,2,263,2,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,9367,14,11.67,4,92,7,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
23,1298,14,10.05,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
31,40,7,2.05,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27,1531,15,3.12,1,367,4,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,2191,31,1.6,6,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,949,8,3.03,1,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
34,344,14,0.93,3,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
45,210,21,10.38,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32,77,17,7.73,2,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,8016,17,15.05,4,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,7968,2,9.93,1,-1,0,-41.8,1.4,4.865,5228.1,94.465,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,-98,16,3.82,1,-1,0,-41.8,1.4,4.865,5228.1,94.465,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43,226,21,2.6,6,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,7444,13,0.37,1,370,1,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,6392,5,5.58,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1673,17,10.6,3,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
67,491,6,1.83,1,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
58,0,7,4.5,3,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43,378,30,13.03,8,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
54,4104,15,1.13,8,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
68,363,28,3.22,1,-1,0,92.16,1.2,2.859,4870.5,92.16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
74,291,12,9.05,1,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45,751,11,2.93,4,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
36,666,11,4.75,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,33,29,9.88,4,-1,0,92.16,1.2,2.859,4870.5,92.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
43,4844,19,7.23,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46,5442,18,1.92,4,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,0,21,0.72,1,185,2,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,0,8,2.3,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,1011,28,0.93,10,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29,34,20,1.45,4,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,0,24,5.58,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
44,5181,31,0.3,7,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
60,3461,26,1.57,2,112,2,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,316,28,3.72,1,247,2,92.16,1.2,2.859,4870.5,92.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,27,18,4.35,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,1274,17,1.23,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,523,5,5.85,1,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38,0,8,10.58,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
26,278,7,24.45,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
45,2922,30,2.55,3,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
41,10,12,2.98,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,399,7,2.38,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,-281,29,0.93,6,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46,-319,10,8.37,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,237,21,0.3,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
38,18,13,4.93,1,366,6,-36.4,1.1,4.857,5191.0,93.994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,-411,12,1.3,5,292,3,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,2374,14,11.77,2,-1,0,-47.1,-1.8,1.498,5099.1,93.075,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2307,31,1.73,5,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,100,13,3.42,4,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
47,2010,4,3.7,6,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,280,12,1.67,1,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
42,254,9,4.8,7,183,4,-45.9,-0.2,3.816,5176.3,92.756,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
51,3962,2,4.45,1,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49,8399,19,9.93,2,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55,-207,2,3.52,1,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53,2618,5,3.08,2,165,2,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,3845,18,7.65,3,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,10768,16,1.73,2,-1,0,-50.0,-1.8,1.811,5099.1,92.843,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28,1609,18,1.63,2,315,3,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,213,11,0.78,1,343,2,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,8973,31,0.15,10,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37,174,2,2.23,1,271,2,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,13,10,1.5,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1303,4,2.9,1,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56,1137,12,1.65,3,102,1,-40.4,-0.1,5.045,5195.8,93.798,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,93,18,1.17,3,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,0,11,5.52,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31,3160,26,11.47,2,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
37,103,27,1.35,3,-1,0,-47.1,-1.8,1.498,5099.1,93.075,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33,849,6,1.48,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
34,431,16,6.68,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37,222,20,1.92,2,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32,230,25,4.27,8,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
33,-319,25,2.37,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46,2017,19,2.68,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,4017,4,7.83,1,96,3,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
30,388,13,2.62,1,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,90,22,4.63,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1070,11,2.87,1,91,5,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32,136,13,2.4,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46,660,29,17.1,1,259,2,92.16,1.2,2.859,4870.5,92.16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,860,17,13.63,2,332,15,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,4675,29,1.0,4,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42,714,31,2.42,4,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
60,420,19,4.08,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,530,29,2.18,1,127,3,92.16,1.2,2.859,4870.5,92.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,84,3,0.62,1,-1,0,-45.9,-0.2,3.816,5176.3,92.756,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28,3516,17,3.87,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
47,-230,4,4.88,1,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
42,3841,25,12.0,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33,565,8,1.28,2,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26,3154,30,5.83,3,248,1,92.16,1.2,2.859,4870.5,92.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,2163,5,5.28,1,-1,0,-41.8,1.4,4.865,5228.1,94.465,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,113,14,5.3,3,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44,2403,28,3.0,2,-1,0,92.16,1.2,2.859,4870.5,92.16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
